0.0125  ; 0.5
0.0187  ; 0.7618
0.022   ; 0.8982
0.025   ; 1.0179
0.0277  ; 1.1314
0.0305  ; 1.243
0.0332  ; 1.3552
0.0360  ; 1.4699
0.0390  ; 1.5889
0.0420  ; 1.7137
0.04527 ; 1.8463
0.04876 ; 1.9888
0.05257 ; 2.1442
0.05679 ; 2.3163
0.06156 ; 2.5108
0.06708 ; 2.7361
0.07371 ; 3.0063
