0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.64
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.01; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.64
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.01; 0.66
0.00; 0.65
0.00; 0.66
0.00; 0.64
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.64
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.64
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.01; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.01; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.66
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.64
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.64
0.01; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.66
0.00; 0.66
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.66
0.00; 0.65
0.00; 0.63
0.00; 0.64
0.00; 0.65
0.00; 0.64
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.64
0.00; 0.65
0.00; 0.65
0.00; 0.63
0.02; 0.58
0.01; 0.59
0.01; 0.60
0.02; 0.60
0.02; 0.60
0.00; 0.62
0.00; 0.62
0.00; 0.62
0.00; 0.62
0.00; 0.62
0.00; 0.63
0.00; 0.63
0.00; 0.63
0.01; 0.64
0.00; 0.64
0.00; 0.64
