-0.0228 ; 0.5
-0.0353 ; 0.7618
-0.0416 ; 0.8982
-0.0471 ; 1.0179
-0.0523 ; 1.1314
-0.0575 ; 1.243
-0.0627 ; 1.3552
-0.0680 ; 1.4699
-0.0735 ; 1.5889
-0.0793 ; 1.7137
-0.0854 ; 1.8463
-0.0920 ; 1.9888
-0.0992 ; 2.1442
-0.1072 ; 2.3163
-0.1162 ; 2.5108
-0.1266 ; 2.7361
-0.1391 ; 3.0063
